date,gas,temperature
2013-05-25,42.9307,13.7
2013-05-26,43.0671,11.5
2013-05-27,43.3098,11.9
2013-05-28,43.6506,9.5
2013-05-29,43.9513,7.2
2013-05-30,44.2897,7.8
2013-05-31,44.6449,9.0
2013-06-01,45.1051,8.9
2013-06-02,45.4491,13.1
2013-06-03,45.496,14.4
2013-06-04,45.7887,10.5
2013-06-05,46.183,12.1
2013-06-06,46.6779,15.1
2013-06-07,47.4225,12.5
2013-06-08,48.2841,11.7
2013-06-09,49.1399,10.6
2013-06-10,49.8534,12.8
2013-06-11,50.4308,16.4
2013-06-12,50.8357,18.4
2013-06-13,51.2554,19.1
2013-06-14,51.7046,18.2
2013-06-15,52.2148,15.2
2013-06-16,52.7486,14.5
2013-06-17,53.3002,16.2
2013-06-18,53.9974,18.9
2013-06-19,54.6403,17.9
2013-06-20,55.1365,14.8
2013-06-21,55.5976,16.1
2013-06-22,56.1868,16.3
2013-06-23,56.7741,20.2
2013-06-24,57.2952,24.1
2013-06-25,57.783,25.8
2013-06-26,58.3453,21.9
2013-06-27,59.0058,18.2
2013-06-28,59.6856,17.3
2013-06-29,60.5884,15.8
2013-06-30,61.4701,14.4
2013-07-01,62.3341,13.9
2013-07-02,63.1695,13.1
2013-07-03,63.6798,13.1
2013-07-04,64.3224,13.0
2013-07-05,65.0483,15.4
2013-07-06,66.0356,15.1
2013-07-07,67.0142,17.5
2013-07-08,67.839,18.0
2013-07-09,68.6286,17.7
2013-07-10,69.3205,17.8
2013-07-11,69.994,19.0
2013-07-12,70.6084,20.5
2013-07-13,71.4378,20.9
2013-07-14,72.2849,21.4
2013-07-15,73.0023,21.0
2013-07-16,73.7589,18.2
2013-07-17,74.515,16.3
2013-07-18,75.2489,16.2
2013-07-19,75.9408,17.4
2013-07-20,76.8566,17.6
2013-07-21,77.8083,20.2
2013-07-22,78.5297,21.0
2013-07-23,79.2697,22.2
2013-07-24,80.0225,23.5
2013-07-25,80.6952,22.0
2013-07-26,81.4264,20.1
2013-07-27,82.3341,23.7
2013-07-28,83.2983,25.4
2013-07-29,84.0161,25.3
2013-07-30,84.6801,22.9
2013-07-31,85.2996,22.4
2013-08-01,85.9563,22.2
2013-08-02,86.7145,24.5
2013-08-03,87.629,21.7
2013-08-04,88.5414,20.2
2013-08-05,87.3293,19.2
2013-08-06,88.1076,19.9
2013-08-07,88.8496,24.0
2013-08-08,89.3945,27.3
2013-08-09,89.934,22.6
2013-08-10,90.5048,21.8
2013-08-11,91.1228,23.6
2013-08-12,91.5763,21.7
2013-08-13,91.9882,18.8
2013-08-14,92.2908,17.6
2013-08-15,92.5705,18.6
2013-08-16,92.9842,17.2
2013-08-17,93.6008,17.2
2013-08-18,94.2328,17.3
2013-08-19,94.5856,15.8
2013-08-20,94.8454,15.7
2013-08-21,95.1934,17.3
2013-08-22,95.4793,21.4
2013-08-23,95.7485,20.7
2013-08-24,96.3389,19.3
2013-08-25,96.9563,16.9
2013-08-26,97.4287,15.7
2013-08-27,97.8307,16.9
2013-08-28,98.259,18.8
2013-08-29,98.659,20.8
2013-08-30,99.0625,18.9
2013-08-31,99.6591,16.7
2013-09-01,100.1954,18.0
2013-09-02,100.5552,18.8
2013-09-03,100.7606,18.1
2013-09-04,101.0872,18.2
2013-09-05,101.4991,18.3
2013-09-06,101.8683,17.2
2013-09-07,102.3878,15.2
2013-09-08,102.8871,16.8
2013-09-09,103.1192,18.5
2013-09-10,103.3194,20.5
2013-09-11,103.4277,23.3
2013-09-12,103.6079,23.8
2013-09-13,103.8228,18.7
2013-09-14,104.2267,15.1
2013-09-15,104.5683,14.2
2013-09-16,104.736,12.5
2013-09-17,104.9401,13.6
2013-09-18,105.1188,13.8
2013-09-19,105.1859,15.1
2013-09-20,105.3776,15.7
2013-09-21,105.6911,13.9
2013-09-22,106.0349,12.8
2013-09-23,106.2748,10.9
2013-09-24,106.6027,11.5
2013-09-25,106.889,11.8
2013-09-26,107.0857,14.2
2013-09-27,107.3142,13.5
2013-09-28,107.7088,15.6
2013-09-29,108.1618,16.1
2013-09-30,108.4028,15.9
2013-10-01,153.3788,15.8
2013-10-02,153.799,14.5
2013-10-03,154.3124,12.6
2013-10-04,154.8402,12.3
2013-10-05,155.4906,13.3
2013-10-06,156.1284,12.1
2013-10-07,156.5941,12.3
2013-10-08,157.0445,11.1
2013-10-09,157.4767,12.3
2013-10-10,157.6519,16.8
2013-10-11,157.8311,15.4
2013-10-12,158.1901,13.7
2013-10-13,158.5463,13.7
2013-10-14,158.7391,14.7
2013-10-15,158.8362,14.0
2013-10-16,158.9725,9.1
2013-10-17,159.2603,6.9
2013-10-18,159.4768,7.4
2013-10-19,159.8095,8.7
2013-10-20,160.2168,10.8
2013-10-21,160.5388,10.2
2013-10-22,160.9192,9.8
2013-10-23,161.2879,12.3
2013-10-24,161.5575,11.6
2013-10-25,161.9287,14.6
2013-10-26,162.4141,15.6
2013-10-27,162.9567,15.3
2013-10-28,163.3032,17.7
2013-10-29,163.564,16.7
2013-10-30,163.6311,13.3
2013-10-31,163.6179,14.9
2013-11-01,165.5844,17.0
2013-11-02,165.7213,14.8
2013-11-03,165.8511,14.5
2013-11-04,165.7769,10.8
2013-11-05,165.6598,8.6
2013-11-06,165.5043,9.0
2013-11-07,165.5455,10.6
2013-11-08,165.5827,11.4
2013-11-09,165.667,9.6
2013-11-10,165.6246,9.3
2013-11-11,165.4746,6.6
2013-11-12,165.2485,9.4
2013-11-13,165.0685,12.6
2013-11-14,164.7705,10.0
2013-11-15,164.4123,8.6
2013-11-16,164.138,6.4
2013-11-17,163.8514,5.3
2013-11-18,163.5073,7.1
2013-11-19,163.1108,6.4
2013-11-20,162.7083,4.7
2013-11-21,161.8381,6.6
2013-11-22,161.0278,3.3
2013-11-23,160.6839,4.3
2013-11-24,160.3951,4.7
2013-11-25,159.5296,5.3
2013-11-26,158.434,3.9
2013-11-27,157.5013,3.5
2013-11-28,156.4288,3.3
2013-11-29,155.4866,4.9
2013-11-30,155.0557,4.4
2013-12-01,154.5232,2.9
2013-12-02,153.6905,1.1
2013-12-03,152.4655,4.1
2013-12-04,151.1597,6.2
2013-12-05,150.231,5.2
2013-12-06,149.0935,4.9
2013-12-07,148.358,4.3
2013-12-08,147.9577,4.6
2013-12-09,147.237,1.0
2013-12-10,146.5512,3.6
2013-12-11,145.8414,3.6
2013-12-12,145.0597,2.3
2013-12-13,144.1178,3.6
2013-12-14,143.676,6.3
2013-12-15,143.3722,7.2
2013-12-16,142.8576,4.5
2013-12-17,142.1585,3.8
2013-12-18,141.4283,3.2
2013-12-19,140.8875,1.3
2013-12-20,140.2171,4.0
2013-12-21,139.7051,6.6
2013-12-22,139.3267,7.7
2013-12-23,138.8722,6.3
2013-12-24,138.795,7.3
2013-12-25,138.6915,7.5
2013-12-26,138.4566,4.4
2013-12-27,138.0539,6.2
2013-12-28,137.8309,8.0
2013-12-29,137.5368,7.9
2013-12-30,137.0065,11.3
2013-12-31,136.6847,8.0
2014-01-01,139.1517,5.4
2014-01-02,138.9627,7.4
2014-01-03,138.6674,8.1
2014-01-04,138.6788,5.0
2014-01-05,138.6277,3.9
2014-01-06,138.3025,6.3
2014-01-07,138.0669,7.0
2014-01-08,137.7634,8.4
2014-01-09,137.5351,8.6
2014-01-10,137.1952,7.3
2014-01-11,136.839,6.1
2014-01-12,136.4177,10.6
2014-01-13,135.7395,10.5
2014-01-14,135.1177,9.4
2014-01-15,134.6292,9.2
2014-01-16,134.2818,5.7
2014-01-17,133.8869,4.9
2014-01-18,133.6578,2.3
2014-01-19,133.3537,5.9
2014-01-20,132.4778,5.0
2014-01-21,131.4764,4.2
2014-01-22,130.5306,7.0
2014-01-23,129.7569,7.4
2014-01-24,129.0329,6.3
2014-01-25,128.7336,5.3
2014-01-26,128.2727,3.6
2014-01-27,127.2141,2.8
2014-01-28,126.6397,3.7
2014-01-29,125.8862,2.4
2014-01-30,124.8575,3.3
2014-01-31,124.0441,2.5
2014-02-01,123.9319,4.5
2014-02-02,123.7727,3.9
2014-02-03,123.2319,3.4
2014-02-04,122.7773,1.4
2014-02-05,122.4644,2.4
2014-02-06,122.2363,2.2
2014-02-07,122.0491,5.6
2014-02-08,121.9273,4.3
2014-02-09,121.7781,3.0
2014-02-10,121.3671,5.0
2014-02-11,120.8757,5.7
2014-02-12,120.6296,7.2
2014-02-13,120.3556,8.2
2014-02-14,119.9985,6.2
2014-02-15,120.0599,5.9
2014-02-16,120.0271,4.4
2014-02-17,119.5845,5.4
2014-02-18,119.381,5.6
2014-02-19,119.4493,4.8
2014-02-20,119.3385,5.2
2014-02-21,119.2164,10.3
2014-02-22,119.1457,6.7
2014-02-23,119.1273,5.4
2014-02-24,118.9371,6.5
2014-02-25,118.772,6.9
2014-02-26,118.7425,7.6
2014-02-27,118.5852,7.1
2014-02-28,118.3835,5.4
2014-03-01,118.1813,6.0
2014-03-02,117.9839,7.8
2014-03-03,117.7329,8.9
2014-03-04,117.4193,7.4
2014-03-05,117.1911,5.2
2014-03-06,117.0608,5.5
2014-03-07,116.9625,5.2
2014-03-08,117.0113,5.5
2014-03-09,117.1611,5.6
2014-03-10,117.2724,5.0
2014-03-11,117.23,5.1
2014-03-12,117.1138,5.3
2014-03-13,113.1982,7.6
2014-03-14,113.1348,9.3
2014-03-15,113.1266,12.0
2014-03-16,113.1526,10.2
2014-03-17,113.0581,8.7
2014-03-18,113.0634,9.0
2014-03-19,113.0145,8.6
2014-03-20,113.03,8.2
2014-03-21,113.0455,8.7
2014-03-22,113.1179,10.2
2014-03-23,111.8139,8.9
2014-03-24,111.6229,9.2
2014-03-25,110.8469,11.1
2014-03-26,110.444,12.8
2014-03-27,110.2036,10.2
2014-03-28,110.3894,7.6
2014-03-29,110.5349,5.5
2014-03-30,110.783,4.2
2014-03-31,110.9181,4.4
2014-04-01,110.7448,4.6
2014-04-02,111.0115,7.7
2014-04-03,111.3206,10.7
2014-04-04,111.4979,11.8
2014-04-05,111.9252,12.4
2014-04-06,112.3186,13.2
2014-04-07,121.2138,14.1
2014-04-08,121.6177,14.1
2014-04-09,121.7486,14.3
2014-04-10,121.8992,14.1
2014-04-11,122.1149,12.7
2014-04-12,122.5195,13.3
2014-04-13,122.9289,16.8
2014-04-14,123.2362,10.8
2014-04-15,123.3314,9.4
2014-04-16,123.5353,11.7
2014-04-17,123.9308,10.7
2014-04-18,124.4716,10.3
2014-04-19,125.0064,10.2
2014-04-20,125.6969,8.9
2014-04-21,126.4581,6.8
2014-04-22,127.0299,7.8
2014-04-23,127.523,10.8
2014-04-24,128.0914,9.2
2014-04-25,128.6907,10.4
2014-04-26,129.1266,15.2
2014-04-27,129.5421,13.1
2014-04-28,129.8787,13.1
2014-04-29,130.312,13.9
2014-04-30,130.7581,14.7
2014-05-01,131.4602,17.2
2014-05-02,132.0651,14.8
2014-05-03,132.6115,12.8
2014-05-04,133.0631,13.3
2014-05-05,133.4898,13.1
2014-05-06,134.0411,13.3
2014-05-07,134.5241,13.4
2014-05-08,134.9757,11.0
2014-05-09,135.4501,9.8
2014-05-10,135.9346,9.0
2014-05-11,136.401,12.1
2014-05-12,136.661,14.7
2014-05-13,136.9584,13.1
2014-05-14,137.1491,12.0
2014-05-15,137.3241,13.3
2014-05-16,137.7072,11.4
2014-05-17,138.2251,11.2
2014-05-18,138.8289,10.6
2014-05-19,139.2553,10.2
2014-05-20,139.7055,9.6
2014-05-21,140.0158,9.9
2014-05-22,140.3546,11.9
2014-05-23,140.7101,13.2
2014-05-24,141.292,15.0
2014-05-25,141.871,17.3
2014-05-26,142.3243,19.5
2014-05-27,142.732,19.7
2014-05-28,142.767,19.7
2014-05-29,143.2209,15.9
2014-05-30,143.623,15.4
2014-05-31,144.1794,16.0
2014-06-01,144.849,16.4
2014-06-02,145.4382,14.8
2014-06-03,146.0277,14.2
2014-06-04,146.1571,12.2
2014-06-05,146.4046,13.0
2014-06-06,146.8862,14.6
2014-06-07,147.6094,14.1
2014-06-08,148.3593,15.9
2014-06-09,149.0198,16.1
2014-06-10,149.5507,15.0
2014-06-11,149.764,13.3
2014-06-12,149.9276,16.7
2014-06-13,150.2873,21.7
2014-06-14,150.6959,21.1
2014-06-15,151.1032,23.9
2014-06-16,151.3433,22.7
2014-06-17,151.5255,19.0
2014-06-18,151.5288,17.7
2014-06-19,151.6232,17.3
2014-06-20,151.8489,16.0
2014-06-21,152.2011,15.7
2014-06-22,152.6242,14.8
2014-06-23,152.9373,15.6
2014-06-24,152.9147,16.1
2014-06-25,152.6435,14.9
2014-06-26,152.525,14.5
2014-06-27,152.5857,15.1
2014-06-28,152.985,16.1
2014-06-29,153.5135,15.3
2014-06-30,153.6926,16.5
2014-07-01,154.1207,14.9
2014-07-02,154.629,16.2
2014-07-03,155.0932,18.0
2014-07-04,155.5403,16.7
2014-07-05,156.0365,15.1
2014-07-06,156.6597,14.5
2014-07-07,157.0952,14.5
2014-07-08,157.4012,15.9
2014-07-09,157.5361,18.9
2014-07-10,157.5924,21.5
2014-07-11,157.8081,19.8
2014-07-12,158.3972,21.1
2014-07-13,159.0257,17.6
2014-07-14,159.3412,15.3
2014-07-15,159.3918,14.2
2014-07-16,159.3523,20.4
2014-07-17,159.6257,19.2
2014-07-18,160.0049,19.0
2014-07-19,160.5957,17.9
2014-07-20,161.184,18.2
2014-07-21,161.5416,17.2
2014-07-22,161.7949,20.6
2014-07-23,162.0975,21.7
2014-07-24,162.3961,24.5
2014-07-25,162.8665,25.9
2014-07-26,163.4472,23.0
2014-07-27,164.1138,19.4
2014-07-28,164.5703,21.6
2014-07-29,165.0291,22.7
2014-07-30,165.448,20.8
2014-07-31,165.7242,19.2
2014-08-01,166.3462,19.6
2014-08-02,167.1123,20.7
2014-08-03,167.9311,20.1
2014-08-04,168.3895,21.4
2014-08-05,168.9064,19.4
2014-08-06,169.4584,19.0
2014-08-07,170.0065,21.4
2014-08-08,170.6884,21.7
2014-08-09,171.5486,20.5
2014-08-10,172.4101,19.3
2014-08-11,173.0151,18.5
2014-08-12,173.6521,18.3
2014-08-13,174.2779,18.9
2014-08-14,174.7696,19.3
2014-08-15,175.355,19.7
2014-08-16,175.9695,19.7
2014-08-17,176.5891,17.2
2014-08-18,177.0346,16.6
2014-08-19,177.3408,16.2
2014-08-20,177.5925,16.0
2014-08-21,177.775,14.6
2014-08-22,178.1064,15.0
2014-08-23,178.6671,15.3
2014-08-24,179.2205,14.8
2014-08-25,179.4993,13.3
2014-08-26,179.5871,13.4
2014-08-27,179.5821,13.6
2014-08-28,179.8152,14.3
2014-08-29,180.2136,13.3
2014-08-30,180.6226,13.0
2014-08-31,180.9528,13.5
2014-09-01,181.1459,13.9
2014-09-02,181.3317,15.5
2014-09-03,181.6203,18.4
2014-09-04,181.7929,18.1
2014-09-05,182.1078,16.4
2014-09-06,182.5687,14.8
2014-09-07,183.1247,15.0
2014-09-08,183.2833,16.3
2014-09-09,183.3681,16.2
2014-09-10,183.6025,18.5
2014-09-11,183.6958,19.9
2014-09-12,183.9673,18.6
2014-09-13,184.5022,17.5
2014-09-14,184.9585,16.0
2014-09-15,185.2229,14.4
2014-09-16,185.2846,14.9
2014-09-17,185.3956,14.8
2014-09-18,185.7275,14.6
2014-09-19,186.0984,15.8
2014-09-20,186.5802,16.3
2014-09-21,187.0797,16.3
2014-09-22,187.3082,18.4
2014-09-23,187.3796,18.5
2014-09-24,187.4085,18.5
2014-09-25,187.5438,18.8
2014-09-26,187.5913,18.2
2014-09-27,187.9776,15.6
2014-09-28,188.4162,13.1
2014-09-29,188.698,12.0
2014-09-30,189.9928,12.6
2014-10-01,190.6265,13.7
2014-10-02,190.9608,14.7
2014-10-03,191.3688,14.7
2014-10-04,191.8114,15.9
2014-10-05,192.2602,17.4
2014-10-06,192.4743,15.9
2014-10-07,192.6104,15.2
2014-10-08,192.8215,15.4
2014-10-09,192.9869,15.8
2014-10-10,193.1165,16.1
2014-10-11,193.4806,13.6
2014-10-12,193.8779,14.4
2014-10-13,194.0798,14.0
2014-10-14,194.1444,13.7
2014-10-15,194.1632,15.7
2014-10-16,194.2446,14.4
2014-10-17,194.3284,14.1
2014-10-18,194.8153,12.6
2014-10-19,195.2441,16.1
2014-10-20,195.3811,13.6
2014-10-21,195.4701,13.3
2014-10-22,195.341,14.2
2014-10-23,195.1978,14.5
2014-10-24,195.0921,16.2
2014-10-25,195.3931,17.8
2014-10-26,195.6691,14.6
2014-10-27,195.7293,11.5
2014-10-28,195.6688,9.1
2014-10-29,195.5321,11.1
2014-10-30,195.4397,11.5
2014-10-31,199.5077,12.4
2014-11-01,199.8625,12.1
2014-11-02,200.1344,13.1
2014-11-03,200.1418,9.0
2014-11-04,200.1558,9.1
2014-11-05,200.0181,12.7
2014-11-06,199.7631,13.9
2014-11-07,199.6825,14.2
2014-11-08,199.6389,14.4
2014-11-09,199.5428,13.9
2014-11-10,199.3666,10.3
2014-11-11,199.2963,8.4
2014-11-12,199.104,6.7
2014-11-13,198.94,7.6
2014-11-14,198.7131,10.1
2014-11-15,198.7022,9.6
2014-11-16,198.6759,9.7
2014-11-17,198.2805,8.9
2014-11-18,197.6243,9.6
2014-11-19,196.8637,8.7
2014-11-20,195.9906,10.5
2014-11-21,195.0945,9.9
2014-11-22,194.628,8.2
2014-11-23,194.3034,8.2
2014-11-24,193.676,7.7
2014-11-25,192.6374,7.8
2014-11-26,191.6107,6.9
2014-11-27,190.8279,6.3
2014-11-28,190.2288,8.0
2014-11-29,189.4978,10.3
2014-11-30,188.8333,8.3
2014-12-01,187.8119,3.7
2014-12-02,185.8862,5.0
2014-12-03,183.9627,6.8
2014-12-04,182.0223,6.2
2014-12-05,180.524,4.1
2014-12-06,179.8385,3.1
2014-12-07,179.1504,3.3
2014-12-08,178.0175,1.7
2014-12-09,176.5988,-0.1
2014-12-10,175.5124,1.3
2014-12-11,174.4941,2.3
2014-12-12,173.6241,4.5
2014-12-13,173.1272,4.3
2014-12-14,172.6197,2.4
2014-12-15,171.6569,3.0
2014-12-16,170.6348,5.0
2014-12-17,169.7183,5.1
2014-12-18,169.2916,7.8
2014-12-19,169.1035,4.5
2014-12-20,168.8608,2.1
2014-12-21,168.5981,3.6
2014-12-22,168.2183,5.0
2014-12-23,167.9811,6.1
2014-12-24,167.8483,10.5
2014-12-25,167.5411,9.2
2014-12-26,166.9853,5.6
2014-12-27,166.3026,6.2
2014-12-28,165.3914,9.5
2014-12-29,164.0726,10.2
2014-12-30,162.6153,8.0
2014-12-31,161.7386,4.2
2015-01-01,160.5783,2.1
2015-01-02,159.3849,1.0
2015-01-03,158.5101,-3.3
2015-01-04,157.5599,-0.5
2015-01-05,156.0926,1.5
2015-01-06,154.9425,3.1
2015-01-07,153.7737,1.7
2015-01-08,152.7892,5.6
2015-01-09,152.0491,2.3
2015-01-10,151.5944,3.0
2015-01-11,150.8548,1.1
2015-01-12,149.8025,1.0
2015-01-13,148.9505,3.6
2015-01-14,147.7966,6.2
2015-01-15,146.3544,8.3
2015-01-16,145.1454,9.9
2015-01-17,143.9612,4.2
2015-01-18,142.56,7.1
2015-01-19,140.5359,9.2
2015-01-20,138.6668,4.2
2015-01-21,137.0452,7.9
2015-01-22,135.3529,5.6
2015-01-23,133.5347,2.6
2015-01-24,132.0892,1.7
2015-01-25,130.8694,-0.2
2015-01-26,129.3739,0.6
2015-01-27,128.0184,0.1
2015-01-28,126.586,-0.0
2015-01-29,125.006,0.1
2015-01-30,123.2897,0.5
2015-01-31,121.8389,1.3
2015-02-01,120.2944,4.3
2015-02-02,118.3478,3.2
2015-02-03,116.1579,4.2
2015-02-04,113.969,2.2
2015-02-05,111.5916,1.3
2015-02-06,109.2984,1.4
2015-02-07,107.3411,1.2
2015-02-08,105.6499,0.6
2015-02-09,103.8681,0.4
2015-02-10,102.1446,-0.9
2015-02-11,100.4699,-1.3
2015-02-12,98.5395,-0.7
2015-02-13,96.9374,-0.1
2015-02-14,95.7765,2.9
2015-02-15,94.7123,4.0
2015-02-16,93.1556,5.0
2015-02-17,91.2548,3.9
2015-02-18,89.4184,2.1
2015-02-19,87.7054,4.2
2015-02-20,86.2801,5.9
2015-02-21,85.2243,3.4
2015-02-22,84.3813,2.5
2015-02-23,83.2093,3.7
2015-02-24,81.8548,2.5
2015-02-25,80.458,3.0
2015-02-26,79.3725,5.3
2015-02-27,78.2123,4.2
2015-02-28,77.2021,2.7
2015-03-01,76.2318,4.7
2015-03-02,75.0561,4.4
2015-03-03,73.6275,3.8
2015-03-04,72.3045,5.9
2015-03-05,71.2071,5.2
2015-03-06,70.4892,4.0
2015-03-07,70.3156,7.5
2015-03-08,70.38,5.2
2015-03-09,70.306,4.1
2015-03-10,70.1722,3.5
2015-03-11,69.7061,4.4
2015-03-12,69.2258,4.4
2015-03-13,68.79,6.9
2015-03-14,68.4241,8.2
2015-03-15,68.1484,8.4
2015-03-16,67.9798,7.6
2015-03-17,67.8493,3.8
2015-03-18,67.7376,4.7
2015-03-19,67.5849,4.4
2015-03-20,67.4309,3.3
2015-03-21,67.2995,5.0
2015-03-22,67.0636,6.4
2015-03-23,66.6234,8.0
2015-03-24,66.3679,9.2
2015-03-25,65.9985,6.9
2015-03-26,65.6839,5.4
2015-03-27,65.2787,5.8
2015-03-28,65.2287,4.6
2015-03-29,65.2912,4.9
2015-03-30,65.1295,6.7
2015-03-31,64.8533,6.0
2015-04-01,64.8255,5.2
2015-04-02,63.9528,6.2
2015-04-03,63.4998,6.4
2015-04-04,63.1963,9.4
2015-04-05,62.935,6.9
2015-04-06,62.724,8.4
2015-04-07,62.2045,5.7
2015-04-08,61.7246,5.6
2015-04-09,61.5674,5.4
2015-04-10,61.4697,5.3
2015-04-11,61.468,4.9
2015-04-12,61.4461,4.7
2015-04-13,61.1136,6.4
2015-04-14,60.967,7.9
2015-04-15,60.9171,10.4
2015-04-16,60.9358,12.6
2015-04-17,60.8875,11.7
2015-04-18,60.8307,9.4
2015-04-19,60.8216,9.6
2015-04-20,60.8219,12.2
2015-04-21,60.8697,14.8
2015-04-22,60.8445,10.9
2015-04-23,60.8741,8.9
2015-04-24,60.9566,8.2
2015-04-25,61.1735,8.5
2015-04-26,61.4193,11.1
2015-04-27,61.4322,11.4
2015-04-28,61.2756,9.2
2015-04-29,61.0822,9.8
2015-04-30,61.2136,13.0
2015-05-01,61.6892,12.8
2015-05-02,62.1979,12.8
2015-05-03,62.8576,9.5
2015-05-04,63.5142,7.3
2015-05-05,64.2597,8.2
2015-05-06,64.8078,8.9
2015-05-07,65.1932,8.0
2015-05-08,65.5159,10.1
2015-05-09,66.0381,13.0
2015-05-10,66.6226,15.2
2015-05-11,67.2405,17.1
2015-05-12,67.7745,13.2
2015-05-13,68.3389,12.1
2015-05-14,68.9463,13.7
2015-05-15,69.4544,14.7
2015-05-16,70.1092,13.8
2015-05-17,70.8379,17.7
2015-05-18,71.2281,16.6
2015-05-19,71.5255,13.6
2015-05-20,71.6892,11.9
2015-05-21,71.9009,12.8
2015-05-22,72.3557,10.4
2015-05-23,73.1535,12.0
2015-05-24,74.0116,13.2
2015-05-25,74.8927,11.4
2015-05-26,75.3682,10.5
2015-05-27,75.658,11.4
2015-05-28,76.0819,13.7
2015-05-29,76.63,14.1
2015-05-30,77.4733,13.8
2015-05-31,78.3106,13.0
2015-06-01,78.7737,11.6
2015-06-02,79.2337,11.9
2015-06-03,79.8297,14.2
2015-06-04,80.3872,12.8
2015-06-05,80.9868,11.7
2015-06-06,81.7816,13.9
2015-06-07,82.5199,13.6
2015-06-08,83.0435,15.9
2015-06-09,83.437,16.1
2015-06-10,83.8085,17.2
2015-06-11,84.2364,22.8
2015-06-12,84.7985,18.6
2015-06-13,85.5203,15.7
2015-06-14,86.1942,13.9
2015-06-15,86.6467,13.1
2015-06-16,87.09,16.1
2015-06-17,87.6089,18.9
2015-06-18,88.1438,21.0
2015-06-19,88.5382,18.9
2015-06-20,89.059,17.4
2015-06-21,89.6408,15.1
2015-06-22,90.0086,13.4
2015-06-23,90.5403,16.4
2015-06-24,90.9092,16.4
2015-06-25,91.5128,13.4
2015-06-26,92.3666,13.6
2015-06-27,93.2932,15.6
2015-06-28,94.2445,12.6
2015-06-29,95.1638,12.6
2015-06-30,96.08,14.4
2015-07-01,97.0226,18.4
2015-07-02,97.9063,20.0
2015-07-03,98.8227,19.1
2015-07-04,99.9339,18.3
2015-07-05,101.0943,20.1
2015-07-06,101.9086,21.2
2015-07-07,102.526,25.3
2015-07-08,103.2884,28.4
2015-07-09,104.0984,25.6
2015-07-10,104.8761,28.9
2015-07-11,105.8523,23.2
2015-07-12,106.8357,19.8
2015-07-13,107.6064,22.3
2015-07-14,108.4102,16.5
2015-07-15,109.1477,14.9
2015-07-16,109.8712,16.2
2015-07-17,110.7156,21.8
2015-07-18,111.7338,17.4
2015-07-19,112.7444,16.9
2015-07-20,113.5955,17.9
2015-07-21,114.3798,19.2
2015-07-22,115.0449,20.8
2015-07-23,115.7938,25.5
2015-07-24,116.6608,21.0
2015-07-25,117.7399,18.5
2015-07-26,118.7488,19.3
2015-07-27,119.7239,21.5
2015-07-28,120.6103,21.0
2015-07-29,121.438,19.0
2015-07-30,122.1934,20.6
2015-07-31,123.0061,16.4
2015-08-01,123.9992,15.4
2015-08-02,125.057,17.1
2015-08-03,126.0912,16.2
2015-08-04,126.9434,15.2
2015-08-05,127.8272,14.4
2015-08-06,128.6846,13.9
2015-08-07,129.281,17.6
2015-08-08,130.321,19.3
2015-08-09,131.3724,24.5
2015-08-10,132.3131,19.7
2015-08-11,132.8879,19.4
2015-08-12,133.5305,24.0
2015-08-13,134.1746,23.2
2015-08-14,134.8763,21.1
2015-08-15,135.7115,19.2
2015-08-16,136.5008,19.1
2015-08-17,136.9003,20.5
2015-08-18,137.1769,21.7
2015-08-19,137.5641,24.5
2015-08-20,138.1831,23.5
2015-08-21,138.885,19.5
2015-08-22,139.711,15.4
2015-08-23,140.5938,14.2
2015-08-24,141.0508,15.2
2015-08-25,141.443,16.0
2015-08-26,141.7871,17.9
2015-08-27,142.2032,19.3
2015-08-28,142.6561,20.3
2015-08-29,143.4416,20.5
2015-08-30,144.1726,18.8
2015-08-31,144.796,17.0
2015-09-01,145.2567,22.0
2015-09-02,145.7756,17.6
2015-09-03,146.1233,16.2
2015-09-04,146.5155,18.5
2015-09-05,147.2314,24.1
2015-09-06,147.8156,24.1
2015-09-07,148.3403,17.0
2015-09-08,148.8089,14.8
2015-09-09,149.2112,14.0
2015-09-10,149.646,13.5
2015-09-11,150.1176,13.3
2015-09-12,150.7865,12.8
2015-09-13,151.5661,14.3
2015-09-14,152.1288,14.0
2015-09-15,152.6309,14.5
2015-09-16,153.097,14.4
2015-09-17,153.5635,14.2
2015-09-18,154.1534,16.4
2015-09-19,154.9542,17.0
2015-09-20,155.778,16.4
2015-09-21,156.278,14.1
2015-09-22,156.793,16.2
2015-09-23,157.1593,15.6
2015-09-24,157.4172,14.4
2015-09-25,157.9178,13.8
2015-09-26,158.687,13.0
2015-09-27,159.4297,14.0
2015-09-28,159.8196,13.0
2015-09-29,160.238,12.5
2015-09-30,160.6606,14.3
2015-10-01,161.1182,13.4
2015-10-02,161.6481,12.3
2015-10-03,162.3818,12.2
2015-10-04,163.1539,12.3
2015-10-05,163.6274,12.2
2015-10-06,164.1844,12.2
2015-10-07,164.6575,11.1
2015-10-08,165.0627,10.7
2015-10-09,165.3937,12.5
2015-10-10,165.7646,12.7
2015-10-11,166.0713,13.9
2015-10-12,165.9833,16.3
2015-10-13,165.7479,14.7
2015-10-14,165.5639,12.9
2015-10-15,165.4053,12.6
2015-10-16,165.2723,11.9
2015-10-17,165.2483,8.3
2015-10-18,165.227,6.5
2015-10-19,165.064,4.5
2015-10-20,164.8092,4.1
